Country,Product.Description,10/1/2016,11/1/2016,12/1/2016,1/1/2017,2/1/2017,3/1/2017,4/1/2017,5/1/2017,6/1/2017,7/1/2017,8/1/2017,9/1/2017,10/1/2017,11/1/2017,12/1/2017,1/1/2018,2/1/2018,3/1/2018,4/1/2018,5/1/2018,6/1/2018,7/1/2018,8/1/2018,9/1/2018,10/1/2018,11/1/2018,12/1/2018,1/1/2019,2/1/2019,3/1/2019,4/1/2019,5/1/2019,6/1/2019,7/1/2019,8/1/2019,9/1/2019,10/1/2019,11/1/2019,12/1/2019,1/1/2020,2/1/2020
Germany,Product 1456,46,13,38,17,3,23,26,23,38,8,36,42,9,14,26,5,27,45,9,19,33,22,41,44,45,29,24,8,39,33,13,32,44,19,36,27,45,25,6,5,46
Germany,Product 1457,17,10,12,46,49,35,34,49,44,12,48,38,38,35,30,31,5,38,11,7,35,38,10,35,25,2,14,47,33,21,26,10,26,4,29,48,22,31,8,46,27
Germany,Product 1458,32,15,43,37,1,22,45,48,4,44,42,31,1,6,43,46,3,42,48,2,34,36,37,33,48,7,28,35,8,12,9,34,26,42,49,47,18,44,11,29,37
Germany,Product 1459,19,39,11,23,44,18,40,15,39,39,7,49,24,7,43,8,18,38,10,1,6,44,42,6,40,45,7,14,37,47,7,21,3,14,20,45,19,3,11,16,22
Germany,Product 1460,43,40,26,37,32,31,39,43,37,46,48,15,42,12,44,3,21,5,21,32,23,44,3,50,44,34,28,21,27,31,32,19,22,42,28,7,31,31,20,5,40
Germany,Product 1461,6,43,41,26,34,20,6,13,41,34,15,13,43,19,25,33,40,4,11,48,2,44,44,31,29,17,49,29,28,37,2,33,43,47,45,32,14,30,27,44,44
Germany,Product 1462,1,33,1,15,36,44,14,8,9,11,40,30,27,39,45,25,2,5,36,22,42,40,23,1,11,2,45,11,16,35,8,45,20,3,37,23,9,32,41,13,38
Germany,Product 1463,28,33,18,49,38,44,4,11,34,2,5,14,17,11,44,3,33,4,48,15,2,5,50,47,3,1,25,35,27,22,1,33,9,16,23,31,39,29,6,17,29
Germany,Product 1464,13,44,23,32,49,1,37,23,26,11,44,39,5,18,23,41,11,13,11,45,16,31,39,38,46,22,39,40,31,2,22,19,31,45,13,3,1,33,5,11,15
Germany,Product 1465,14,49,43,8,20,43,32,17,23,20,2,1,15,44,50,11,17,23,1,7,34,39,15,19,29,9,10,11,32,37,14,27,3,6,22,48,22,46,24,49,44
Germany,Product 1466,27,4,23,49,28,42,23,9,45,27,13,37,10,10,38,42,38,23,15,15,26,35,10,36,14,27,31,18,1,1,20,31,42,33,19,7,4,6,32,40,26
Germany,Product 1467,27,41,16,18,10,38,20,38,31,17,14,40,40,19,41,34,29,30,40,16,47,2,23,27,13,38,1,39,39,2,34,21,15,17,33,32,15,20,28,32,21
Germany,Product 1468,17,5,14,16,7,47,42,9,11,14,13,6,9,14,38,21,40,13,1,17,26,19,45,22,44,14,41,36,31,26,45,20,46,48,42,23,42,40,42,20,37
Germany,Product 1469,39,35,16,16,46,27,21,17,31,25,4,32,25,37,29,38,7,38,33,5,42,49,23,46,16,15,1,35,37,23,18,13,34,44,34,28,38,48,25,38,2
Germany,Product 1470,28,4,17,6,43,50,30,19,31,3,42,48,47,19,45,9,15,18,21,17,8,35,6,23,2,8,16,21,1,6,1,24,35,18,20,33,28,29,42,34,35
Germany,Product 1471,41,0,26,22,34,6,24,11,46,16,5,25,3,9,23,1,44,46,6,18,38,24,26,0,12,5,5,18,49,21,34,35,27,5,30,18,27,16,10,21,6
Germany,Product 1472,32,8,7,16,12,2,49,35,49,8,31,40,46,1,46,38,36,44,36,38,7,15,20,10,44,46,41,35,24,12,29,21,20,4,34,42,2,46,42,30,48
Germany,Product 1473,49,38,22,49,47,4,29,46,9,6,47,31,12,35,41,37,7,34,46,31,1,3,50,10,7,18,9,36,32,13,45,13,18,27,24,23,33,8,44,3,3
Germany,Product 1474,2,20,26,41,13,7,43,18,18,43,49,18,9,6,46,37,46,25,17,38,10,3,38,15,30,6,28,37,39,4,21,5,19,46,33,35,36,36,17,1,50
Germany,Product 1475,13,4,47,26,27,40,21,14,36,42,28,37,17,35,11,2,29,41,6,30,24,36,40,7,32,19,43,12,2,17,5,13,46,1,25,42,22,40,50,15,0
Germany,Product 1476,42,17,29,13,15,32,7,27,26,29,7,35,40,5,46,17,17,35,32,21,46,16,23,42,17,31,39,4,2,25,1,35,1,18,5,5,27,49,5,14,45
Germany,Product 1477,18,33,32,42,21,22,25,44,48,23,7,6,25,25,49,17,38,23,45,2,4,15,0,26,48,21,20,43,35,17,10,24,12,32,25,22,19,14,34,30,40
Germany,Product 1478,37,1,50,12,8,30,20,33,48,47,10,28,33,14,38,28,28,13,18,21,34,48,30,30,18,10,10,41,34,8,30,13,10,47,16,0,35,4,23,1,31
Germany,Product 1479,42,17,1,44,17,12,16,0,10,3,13,2,46,49,40,48,37,34,27,11,23,5,16,17,42,43,30,3,32,33,49,42,47,15,10,47,18,13,41,18,47
Germany,Product 1480,8,38,42,42,4,42,28,26,20,43,16,4,6,6,16,10,32,25,23,19,0,12,4,18,13,30,21,48,30,20,38,6,22,35,25,8,27,34,23,48,20
Germany,Product 1481,36,13,44,35,37,34,12,23,0,6,45,36,18,36,27,35,39,8,15,30,34,36,43,44,28,40,39,13,37,46,32,49,3,10,15,20,47,11,9,50,9
Germany,Product 1482,27,10,31,20,16,23,37,47,27,19,32,34,42,24,21,15,1,50,7,21,26,11,10,3,49,38,12,27,49,47,31,44,7,22,47,5,13,46,28,17,33
Germany,Product 1483,13,19,26,37,18,33,44,42,1,20,6,29,38,10,25,9,37,36,38,31,38,32,27,30,25,24,35,33,28,0,40,28,13,38,31,18,31,13,36,32,46
Germany,Product 1484,42,23,9,8,4,1,33,7,49,49,26,35,4,22,22,5,36,32,18,14,49,38,39,34,30,32,5,41,24,18,42,23,18,3,14,25,43,18,44,41,27
Germany,Product 1485,43,18,33,20,34,6,33,43,42,36,31,3,28,38,10,10,27,11,33,40,15,49,12,8,30,7,27,8,41,12,42,31,14,19,32,47,1,27,26,21,37
Germany,Product 1486,47,12,34,18,24,25,2,25,42,28,49,28,31,30,26,8,3,11,41,40,44,23,1,14,35,40,5,7,3,16,26,12,22,17,6,12,5,21,37,35,2
Germany,Product 1487,4,19,49,34,4,40,30,5,38,49,35,46,39,18,22,33,36,32,22,39,9,46,41,3,28,30,43,12,28,13,47,10,21,45,12,13,48,5,31,49,11
Germany,Product 1488,36,42,33,37,28,10,37,27,19,18,37,39,47,27,7,12,9,47,45,9,7,38,44,23,38,49,24,22,38,4,5,46,29,38,24,9,19,19,1,30,13
Germany,Product 1489,13,17,25,27,20,13,15,15,43,23,33,16,7,17,9,21,13,34,2,43,34,42,22,40,8,10,20,0,10,36,2,2,40,7,4,6,25,47,47,50,21
Germany,Product 1490,38,15,29,15,23,49,6,34,42,12,31,48,28,13,17,16,50,26,41,2,49,27,48,4,45,11,24,40,4,19,22,36,49,32,39,32,17,50,15,2,33
Germany,Product 1491,5,43,38,24,12,11,10,43,3,2,21,25,36,13,41,46,39,43,39,21,29,33,29,10,39,19,36,11,17,48,24,19,33,42,7,32,14,33,27,35,29
Germany,Product 1492,35,21,22,44,15,3,25,17,47,30,21,36,14,22,21,14,16,3,27,42,13,49,33,46,44,3,15,10,36,3,27,9,4,26,18,44,29,4,26,1,6
Germany,Product 1493,3,16,32,28,18,14,43,39,12,49,47,32,34,24,48,17,16,5,5,36,4,1,1,30,31,7,3,34,11,24,39,38,21,35,23,14,12,1,26,38,23
Germany,Product 1494,43,49,10,39,42,30,30,7,29,46,0,3,49,9,45,13,32,21,11,39,24,4,6,3,22,27,4,27,16,21,13,7,24,4,21,15,7,5,28,49,18
Germany,Product 1495,26,21,15,40,35,40,44,28,37,26,2,34,37,45,14,14,16,1,25,13,39,3,2,43,31,2,45,32,33,13,5,2,39,30,7,19,43,15,46,42,13
Germany,Product 1496,43,21,3,8,16,3,25,13,4,7,13,25,16,17,9,2,11,42,45,2,49,49,48,6,43,31,11,10,0,3,18,33,34,24,40,13,41,48,29,27,22
Germany,Product 1497,7,14,13,28,1,23,28,35,32,6,2,29,3,17,9,5,6,19,15,38,35,25,3,27,47,32,42,32,33,16,10,37,6,16,23,26,46,20,38,7,32
Germany,Product 1498,27,40,39,3,14,47,37,41,47,8,40,21,33,45,37,18,40,46,19,10,39,49,2,46,25,33,24,4,32,27,49,39,21,40,6,4,11,5,48,19,20
Germany,Product 1499,28,29,12,48,46,21,47,23,22,4,7,32,29,2,12,37,46,8,34,25,22,37,3,8,21,36,12,30,9,23,43,7,48,41,35,42,17,45,25,27,9
Germany,Product 1500,24,33,44,9,48,2,36,49,9,21,33,32,35,13,39,3,26,23,7,17,20,7,33,45,28,18,26,28,47,27,39,50,45,34,36,7,0,48,34,45,21
Germany,Product 1501,37,4,3,22,46,2,34,10,5,23,37,31,15,39,48,1,37,24,30,35,6,12,36,10,15,27,7,15,26,28,41,49,34,19,32,3,9,20,18,40,33
Germany,Product 1502,26,17,10,46,23,50,34,33,23,2,36,14,2,5,38,14,47,18,49,16,25,19,23,8,9,14,17,12,29,15,20,15,6,25,25,4,7,16,16,18,34
Germany,Product 1503,20,42,31,44,44,14,35,27,10,24,2,6,44,2,1,23,37,31,32,7,36,16,24,29,38,23,27,6,42,47,25,14,37,5,24,47,38,1,2,46,13
Germany,Product 1504,35,25,4,17,48,3,26,13,10,14,28,38,15,21,35,11,7,14,37,38,13,27,14,22,7,0,34,49,16,48,27,17,30,27,41,10,39,47,46,3,13
Germany,Product 1505,4,7,40,46,28,12,26,7,26,18,46,40,5,36,20,19,10,7,26,1,12,22,49,12,26,3,18,43,38,39,29,19,31,15,6,37,39,19,50,23,25
Germany,Product 1506,20,13,18,2,29,24,18,49,36,11,49,28,24,27,28,10,9,40,4,15,15,8,6,2,5,29,9,45,4,41,18,38,39,29,45,14,45,42,46,20,20
Germany,Product 1507,14,15,6,45,32,10,24,39,23,45,39,48,36,44,46,20,16,48,15,14,22,46,46,39,33,45,23,4,49,35,41,25,31,4,8,46,22,8,26,45,3
Germany,Product 1508,40,48,45,18,42,14,6,50,44,3,24,23,31,34,17,12,24,21,50,39,37,19,50,22,10,19,47,23,12,28,29,42,29,32,2,5,39,22,17,9,28
Germany,Product 1509,2,15,11,3,19,1,13,37,25,21,41,12,42,3,28,36,19,34,10,31,26,2,23,1,36,13,30,26,44,26,36,37,21,35,34,16,37,0,9,29,14
Germany,Product 1510,45,26,23,19,39,25,9,0,6,19,47,42,17,11,25,33,10,40,40,1,9,39,22,8,13,33,22,44,41,47,18,32,13,41,37,39,38,21,38,28,8
Germany,Product 1511,45,19,47,13,23,9,47,24,25,24,3,46,16,10,21,33,12,8,18,14,7,22,41,39,7,13,38,44,41,6,49,13,18,15,21,31,44,42,22,33,44
Germany,Product 1512,18,46,9,42,18,17,27,37,13,47,20,46,43,37,46,20,27,40,33,40,2,34,26,4,24,41,12,36,49,47,40,33,30,41,21,30,5,34,28,7,16
Germany,Product 1513,42,5,15,6,23,17,20,13,1,23,10,49,38,17,44,28,11,26,48,48,18,3,8,18,22,46,48,31,26,44,25,49,45,14,45,22,30,17,12,16,47
Germany,Product 1514,18,13,37,18,1,27,37,32,28,16,18,3,34,34,24,9,32,18,47,44,32,34,42,12,6,36,47,11,5,41,18,20,46,6,4,6,12,1,21,25,22
Germany,Product 1515,16,1,7,37,25,34,20,7,15,22,17,11,24,37,17,46,4,31,49,11,44,6,23,20,35,40,5,46,46,37,13,23,29,29,1,47,25,5,49,2,18
Germany,Product 1516,49,23,9,37,16,20,35,37,16,31,49,26,37,3,26,9,39,30,10,44,33,15,19,5,9,10,49,19,23,18,34,44,10,6,16,5,11,25,4,1,0
Germany,Product 1517,49,33,24,22,9,2,8,50,45,27,34,2,22,4,34,36,13,49,38,1,5,45,33,32,3,1,49,32,1,30,5,33,18,27,17,24,47,26,1,24,16
Germany,Product 1518,44,28,50,36,37,46,4,15,14,33,18,20,42,41,41,36,22,3,35,4,50,45,6,43,8,23,49,17,13,31,29,32,18,30,4,15,43,34,22,37,37
Germany,Product 1519,21,40,26,5,43,39,39,21,26,25,12,8,25,14,47,48,8,29,15,26,1,48,36,25,27,8,16,35,24,35,9,11,32,47,12,16,39,49,8,16,7
Germany,Product 1520,14,22,0,13,13,45,24,7,49,6,33,22,15,32,8,21,50,50,17,11,31,16,25,49,27,50,18,43,41,19,1,43,33,13,30,48,1,16,10,20,36
Germany,Product 1521,15,25,5,30,19,24,28,8,3,29,16,28,13,6,32,43,2,17,44,13,45,16,16,18,28,41,39,18,19,27,22,2,8,48,4,16,30,45,45,7,27
Germany,Product 1522,24,39,50,40,44,31,1,45,38,32,11,7,32,39,43,14,43,13,47,49,25,27,29,42,30,27,2,36,39,20,46,35,30,2,6,37,35,15,20,43,37
Germany,Product 1523,45,38,47,23,43,20,15,49,11,34,4,43,39,47,18,9,5,31,45,18,30,40,26,46,17,32,33,32,35,23,7,29,16,29,5,12,14,5,27,9,12
Germany,Product 1524,48,38,17,6,15,29,35,36,9,18,21,31,46,5,39,23,12,19,10,14,42,4,47,27,13,43,20,4,49,32,46,13,18,46,22,3,17,50,41,9,30
Germany,Product 1525,32,33,13,16,33,35,38,33,47,23,28,19,15,25,23,33,17,29,28,47,14,3,37,44,36,18,41,13,38,34,31,7,3,41,27,28,17,21,2,3,8
Germany,Product 1526,19,12,44,25,1,1,39,24,7,47,9,39,7,22,18,9,5,20,14,20,38,13,4,44,36,43,38,24,8,28,28,46,36,6,22,9,37,24,48,11,28
Germany,Product 1527,34,14,31,9,46,13,41,33,17,32,31,7,26,33,23,14,14,37,48,47,42,21,33,26,32,49,28,44,37,14,18,6,7,37,33,49,27,28,34,23,3
Germany,Product 1528,46,23,43,7,30,50,40,17,8,41,2,37,46,12,3,26,5,3,32,8,14,8,25,26,41,41,27,39,43,40,11,38,5,5,11,13,26,7,12,33,22
Germany,Product 1529,43,41,38,44,11,40,18,42,34,32,21,12,17,29,45,44,32,10,25,38,28,46,46,25,34,33,13,37,22,2,3,40,18,41,29,37,2,31,42,26,23
Germany,Product 1530,39,27,10,1,30,21,26,6,29,34,34,17,19,3,16,40,39,7,16,18,42,26,35,35,26,35,29,15,40,2,31,16,9,43,20,44,8,3,43,22,9
Germany,Product 1531,49,8,26,20,30,49,19,25,14,9,47,35,46,39,37,29,20,13,47,30,39,9,9,28,9,39,44,30,47,2,28,44,18,28,18,3,45,38,42,33,23
Germany,Product 1532,11,36,19,45,36,3,4,33,6,41,13,15,1,5,19,10,49,15,24,25,32,37,28,14,1,12,31,48,6,30,42,36,15,26,27,43,49,4,43,22,9
Germany,Product 1533,10,39,26,17,49,17,43,43,6,48,2,26,4,2,17,33,46,33,32,26,47,35,44,12,9,21,19,11,9,14,24,10,35,23,42,22,29,46,22,32,39
Germany,Product 1534,30,48,40,46,27,43,32,13,37,39,38,49,13,48,20,5,41,25,13,4,30,3,43,36,28,8,34,48,27,38,36,3,17,32,16,13,43,8,35,41,8
Germany,Product 1535,21,1,27,32,15,28,12,0,33,34,36,3,48,18,9,41,47,37,47,35,1,46,48,47,33,11,27,49,5,38,33,31,20,20,17,14,34,28,43,2,32
Germany,Product 1536,19,33,1,15,38,7,44,44,34,42,7,36,1,39,31,10,21,12,8,12,38,5,45,37,41,1,4,15,23,39,15,10,31,48,25,11,16,42,1,1,18
Germany,Product 1537,27,42,23,7,40,45,32,9,25,40,47,41,29,37,3,17,42,30,39,4,4,45,34,17,22,25,0,50,13,0,36,5,46,6,26,39,33,36,14,36,17
Germany,Product 1538,31,10,26,28,41,36,35,3,13,18,16,18,18,12,25,13,3,23,12,43,8,20,46,50,4,36,23,22,42,37,39,10,25,3,29,34,25,14,6,2,41
Germany,Product 1539,5,42,6,49,33,33,24,26,29,27,2,31,25,19,7,48,37,7,36,5,21,41,36,41,49,24,48,48,6,12,23,13,8,11,27,4,30,2,7,3,46
Germany,Product 1540,15,37,18,8,42,38,25,28,11,20,19,36,33,39,2,18,19,46,36,17,1,36,23,0,11,36,15,25,46,41,4,41,3,33,35,39,13,25,41,27,32
Germany,Product 1541,16,15,10,22,9,18,50,41,39,19,39,15,27,16,48,13,42,37,14,17,42,10,3,35,17,26,6,46,29,14,24,13,19,20,44,46,43,3,5,28,31
Germany,Product 1542,26,10,46,1,10,38,6,44,12,27,16,37,32,0,2,47,38,19,16,12,22,15,36,32,13,30,27,46,24,47,33,24,28,14,3,17,29,11,49,13,6
Germany,Product 1543,43,33,35,19,26,1,3,32,21,49,18,47,25,21,29,23,4,1,36,43,31,48,43,11,49,48,20,7,38,13,29,50,16,49,34,24,45,41,49,10,8
Germany,Product 1544,37,24,21,25,48,4,11,32,49,33,23,3,34,14,4,39,3,2,33,48,5,46,36,23,18,25,40,9,29,5,6,10,48,24,28,27,42,38,42,27,31
Germany,Product 1545,42,20,38,6,18,30,23,37,12,17,32,45,32,32,45,41,38,21,15,8,3,10,15,16,28,13,46,39,31,36,6,45,44,16,24,9,6,31,50,44,2
Germany,Product 1546,34,31,35,27,22,4,21,7,46,46,39,35,46,21,23,23,46,22,23,12,37,25,20,7,42,39,1,15,49,9,49,42,45,10,9,26,29,22,36,8,6
Germany,Product 1547,27,36,48,46,22,15,1,44,15,33,7,48,44,49,43,36,4,49,36,36,50,29,38,34,35,5,17,45,25,24,31,25,35,36,26,48,19,26,0,36,47
Germany,Product 1548,44,0,45,15,25,3,30,36,23,1,28,21,32,23,18,36,4,25,7,32,4,3,20,10,42,21,8,27,33,11,34,30,2,45,4,35,39,38,43,30,0
Germany,Product 1549,13,8,12,31,2,45,41,15,21,16,1,9,13,43,42,10,11,3,18,39,9,3,13,41,42,29,2,7,4,34,45,22,27,32,37,33,48,12,2,28,10
Germany,Product 1550,8,5,35,29,49,31,31,47,3,8,30,23,2,18,40,18,20,0,4,2,15,21,45,0,42,49,32,20,40,13,42,9,45,15,17,25,13,26,6,15,4
Germany,Product 1551,34,7,17,13,21,27,2,8,13,25,14,1,16,28,9,18,50,10,28,14,40,5,39,12,31,7,36,36,2,46,4,28,23,25,23,50,22,23,16,10,29
Germany,Product 1552,6,20,12,10,21,28,48,38,24,23,7,16,46,47,25,37,17,16,29,15,17,26,22,48,25,49,11,49,35,29,8,50,20,46,1,37,6,20,18,13,14
Germany,Product 1553,47,45,11,27,30,23,32,21,26,31,40,1,4,4,36,17,36,23,15,4,4,46,47,35,34,36,4,39,19,41,15,1,30,6,31,13,13,40,33,29,31
Germany,Product 1554,49,45,12,27,47,31,36,9,49,23,36,35,32,3,1,31,46,3,21,36,1,11,35,35,50,35,27,7,5,40,23,11,36,33,4,37,21,33,15,50,14
Germany,Product 1555,27,23,1,30,26,25,27,13,9,27,12,44,4,41,36,28,16,11,40,21,2,32,48,28,0,25,34,31,14,44,17,12,1,28,34,28,34,2,15,19,24
Germany,Product 1556,34,3,24,48,28,4,48,48,30,2,17,50,50,40,10,18,30,45,11,36,19,44,45,35,11,29,39,18,44,43,41,48,33,44,13,22,42,41,39,15,30
Germany,Product 1557,33,23,32,24,36,36,14,29,1,15,25,46,17,3,33,33,10,38,17,37,35,3,10,23,36,22,35,46,36,9,19,24,35,7,10,16,29,47,40,19,30
Germany,Product 1558,29,20,39,39,9,7,17,11,15,47,31,46,42,31,15,31,47,19,46,21,5,7,16,6,20,19,29,2,36,12,36,29,12,4,14,40,45,23,34,44,28
Germany,Product 1559,48,6,1,1,27,16,22,20,46,23,19,46,29,39,39,48,28,16,21,10,42,37,7,16,15,37,7,32,15,48,40,36,18,48,41,29,15,40,46,39,47
Germany,Product 1560,47,23,27,49,49,41,1,9,41,34,12,13,49,16,36,18,40,27,32,41,22,23,38,30,15,28,11,31,16,6,42,19,15,24,16,27,4,11,3,50,14
Germany,Product 1561,47,29,36,10,3,24,21,19,11,7,15,26,30,7,4,22,23,36,23,0,17,30,47,42,32,1,30,15,3,22,28,11,14,9,38,21,7,40,19,43,34
Germany,Product 1562,32,16,35,42,35,27,31,28,22,32,38,31,47,15,15,8,41,15,17,31,9,39,39,6,22,17,3,35,42,23,31,45,46,41,31,45,37,21,32,22,38
Germany,Product 1563,19,25,32,49,28,30,38,7,45,35,39,7,43,49,32,25,23,20,6,26,9,31,42,27,12,42,14,7,21,39,9,3,26,19,42,28,8,43,47,22,40
Germany,Product 1564,4,24,28,6,13,24,8,44,31,17,16,6,31,13,47,19,18,36,34,34,24,33,23,45,11,19,23,27,42,43,3,22,24,35,45,11,11,24,29,48,25
Germany,Product 1565,24,24,42,14,23,41,9,15,39,30,49,1,13,14,31,2,19,12,16,4,9,14,9,2,17,11,37,13,14,49,40,47,36,45,10,17,43,34,19,11,46
Germany,Product 1566,18,8,47,9,15,45,47,23,47,23,13,35,13,36,39,30,14,20,14,46,37,8,7,2,33,43,16,45,9,21,4,2,42,36,49,39,46,34,4,34,1
Germany,Product 1567,7,49,30,47,43,31,31,5,25,30,26,42,15,48,27,29,38,19,20,28,25,45,42,17,21,14,4,9,22,18,28,39,22,45,33,8,14,44,33,19,38
Germany,Product 1568,20,41,1,18,44,45,21,48,3,36,27,16,20,45,6,14,20,44,40,29,0,38,30,28,1,32,22,23,18,37,38,44,48,43,20,32,22,25,6,24,12
Germany,Product 1569,17,18,21,33,41,28,28,35,30,35,39,26,15,37,36,9,42,9,1,3,35,36,31,21,37,28,36,9,22,50,46,46,39,16,20,29,12,41,37,7,18
Germany,Product 1570,40,21,46,39,14,10,25,17,47,26,45,27,31,46,30,11,38,16,34,11,31,29,10,40,31,14,21,24,8,40,26,49,3,13,7,8,47,13,4,47,35
Germany,Product 1571,32,19,27,34,17,6,22,20,24,49,48,16,49,23,16,24,21,3,28,4,22,42,40,38,9,22,35,28,45,29,48,37,9,41,33,6,44,35,24,20,35
Germany,Product 1572,29,49,18,27,47,21,33,13,11,47,30,38,43,43,9,20,9,21,42,16,13,8,8,26,1,18,43,18,49,47,2,12,36,50,5,10,6,10,38,9,8
Germany,Product 1573,35,40,14,45,27,17,26,33,16,6,28,47,14,4,44,8,6,45,24,22,30,44,33,26,18,19,49,42,31,3,26,46,41,49,46,31,22,40,22,16,22
Germany,Product 1574,46,43,32,38,16,38,36,49,29,37,1,32,5,30,29,41,16,1,13,49,12,38,1,28,38,17,35,3,26,5,37,12,21,20,6,18,1,3,1,28,30
Germany,Product 1575,29,25,39,2,24,6,26,35,12,49,50,27,41,4,34,15,24,44,38,35,49,42,1,4,1,4,49,23,35,41,16,9,10,0,48,4,36,36,20,19,38
Germany,Product 1576,4,12,29,26,10,23,26,26,5,2,34,11,45,48,43,42,16,5,50,23,33,13,14,9,21,49,11,20,40,35,14,34,18,25,36,4,7,21,19,40,31
Germany,Product 1577,30,1,13,43,17,31,48,36,13,43,12,25,42,10,4,1,19,3,33,10,22,28,16,44,13,37,40,29,33,41,33,31,15,18,22,49,30,14,49,31,41
Germany,Product 1578,10,48,26,23,50,39,12,10,40,45,35,19,6,41,34,48,4,31,19,18,41,7,13,14,24,8,29,43,2,3,32,4,2,44,20,17,20,49,1,2,12
Germany,Product 1579,24,13,9,50,19,10,33,5,32,3,35,13,15,22,33,24,28,16,30,7,15,8,30,40,5,32,6,36,5,22,9,4,7,16,5,45,30,8,31,29,5
Germany,Product 1580,0,48,35,39,20,34,31,42,14,22,10,17,26,40,16,32,14,33,38,11,21,16,43,26,39,36,5,46,8,17,40,28,17,25,27,26,18,9,40,42,21
Germany,Product 1581,17,26,4,40,33,15,11,48,30,25,4,49,29,41,26,0,50,47,21,27,33,42,6,24,20,47,14,10,48,40,20,50,12,48,14,23,17,42,4,12,14
Germany,Product 1582,33,47,26,0,3,37,35,11,33,31,25,11,2,20,23,43,31,32,41,49,50,20,32,7,37,27,4,20,12,7,29,29,3,15,14,32,43,14,3,16,6
Germany,Product 1583,42,37,4,17,18,3,23,9,23,23,30,0,20,35,7,25,11,36,7,32,42,20,45,1,14,2,18,35,26,31,42,33,30,19,9,2,25,44,37,37,7
Germany,Product 1584,25,42,45,34,32,47,2,3,41,8,45,50,47,4,42,4,5,1,32,20,48,29,5,23,13,28,25,46,33,44,4,26,31,25,50,49,40,18,5,49,41
Germany,Product 1585,40,29,42,32,22,47,12,35,19,34,48,8,28,37,47,19,6,28,37,17,18,6,11,50,46,38,7,11,16,5,13,11,9,18,30,43,32,47,19,12,15
Germany,Product 1586,9,28,4,29,24,41,16,34,20,5,33,32,16,10,40,41,31,2,49,47,17,49,42,21,34,21,2,9,44,1,45,35,26,15,24,29,19,39,6,10,22
Germany,Product 1587,46,48,14,43,23,43,48,42,12,30,14,32,47,48,44,14,30,13,30,1,35,49,28,22,16,1,26,21,22,44,6,42,31,20,42,22,19,35,32,37,31
Germany,Product 1588,27,8,44,38,28,11,13,31,7,10,5,21,8,37,22,35,26,27,13,43,14,9,44,37,48,15,28,23,20,7,44,15,32,34,49,22,47,40,21,33,16
Germany,Product 1589,6,9,28,14,16,37,25,2,1,29,37,2,47,40,23,36,27,46,22,49,47,28,19,34,47,18,29,46,12,31,35,38,12,32,29,20,11,16,35,45,18
Germany,Product 1590,15,47,44,33,10,14,22,21,35,1,34,18,38,9,40,20,19,9,48,49,35,39,10,31,5,19,40,42,32,15,3,11,43,18,40,36,27,21,17,19,13
Germany,Product 1591,18,21,13,24,23,37,34,25,29,15,4,37,3,25,36,42,9,24,29,45,33,22,48,42,6,7,37,5,12,5,42,23,27,44,28,29,21,6,7,22,7
Germany,Product 1592,48,7,49,20,4,29,50,22,25,31,13,44,46,31,27,30,36,35,42,11,16,32,22,37,39,6,17,0,32,27,44,44,41,47,49,21,39,45,42,18,40
Germany,Product 1593,5,43,25,21,12,28,45,47,15,43,46,19,17,7,26,14,33,8,50,11,3,10,41,8,42,21,41,12,11,21,34,8,32,37,33,19,36,21,49,8,17
Germany,Product 1594,46,11,29,44,44,32,33,26,45,32,9,25,23,36,10,39,10,27,44,23,14,17,3,14,0,39,39,12,16,15,38,31,31,30,35,18,2,44,39,49,45
Germany,Product 1595,5,45,42,39,34,4,20,28,9,25,9,8,8,18,3,49,20,41,0,6,36,10,23,47,46,2,39,33,19,42,16,14,42,31,7,42,15,41,3,5,44
Germany,Product 1596,36,9,25,43,20,48,42,36,23,3,8,43,35,17,13,10,30,22,36,2,17,37,35,19,35,40,27,49,40,40,40,28,48,14,13,9,42,40,39,28,14
Germany,Product 1597,35,8,46,40,40,6,24,18,43,16,32,41,28,48,32,36,2,45,21,18,14,8,12,3,11,45,6,48,1,3,33,44,30,40,39,14,11,9,8,18,19
Germany,Product 1598,29,39,38,24,27,31,19,35,33,12,17,39,32,4,47,42,36,39,12,7,40,38,30,37,37,40,22,28,40,43,12,10,18,9,14,28,28,25,17,50,27
Germany,Product 1599,19,38,15,3,6,43,37,30,38,16,35,28,26,9,45,8,28,17,35,41,40,48,48,21,0,3,1,0,22,4,1,8,48,35,16,45,41,4,6,1,37
Germany,Product 1600,26,19,22,28,4,2,33,1,36,31,41,35,26,45,43,41,20,26,34,42,17,20,3,40,30,34,23,44,33,49,27,26,16,27,5,29,35,48,15,47,3
Germany,Product 1601,42,42,17,28,15,9,14,37,41,6,8,40,8,44,35,18,17,4,29,11,2,31,19,41,39,6,8,49,47,46,9,15,41,17,10,19,46,5,35,28,27
Germany,Product 1602,15,13,33,46,38,20,31,34,19,32,40,3,1,30,4,8,22,15,4,44,12,4,5,6,48,25,7,41,41,20,28,39,33,9,3,45,25,1,47,2,18
Germany,Product 1603,27,28,19,29,1,22,23,6,1,18,45,11,1,15,44,10,38,15,20,27,28,19,15,0,3,50,49,15,28,19,30,10,8,14,17,12,42,48,49,36,19
